"survey_times","ser_survey_Q","label"
2015-12-09 13:55:00,14.5558606768051,6
2015-12-09 14:00:00,14.5558606768051,6
2015-12-09 14:05:00,14.5558606768051,6
2015-12-09 14:10:00,14.5558606768051,6
2015-12-09 14:15:00,14.5558606768051,6
2015-12-09 14:20:00,14.5558606768051,6
2015-12-09 14:25:00,14.5558606768051,6
2015-12-09 14:30:00,14.5558606768051,6
2015-12-09 14:35:00,14.5558606768051,6
2015-12-09 14:40:00,14.5558606768051,6
2015-12-09 14:45:00,14.5558606768051,6
2015-12-09 14:50:00,14.5558606768051,6
2015-12-09 14:55:00,14.5558606768051,6
2015-12-09 15:00:00,14.5558606768051,6
2016-01-28 10:00:00,29.5278091472943,7
2016-01-28 10:05:00,29.5278091472943,7
2016-01-28 10:10:00,29.5278091472943,7
2016-01-28 10:15:00,29.5278091472943,7
2016-01-28 10:20:00,29.5278091472943,7
2016-01-28 10:25:00,29.1959742617991,7
2016-01-28 10:30:00,29.1959742617991,7
2016-01-28 10:35:00,29.1959742617991,7
2016-01-28 10:40:00,29.1959742617991,7
2016-01-28 10:45:00,29.1959742617991,7
2016-01-28 10:50:00,29.1959742617991,7
2016-01-28 10:55:00,29.1959742617991,7
2016-01-28 11:00:00,29.1959742617991,7
2016-01-28 11:05:00,29.1959742617991,7
2016-01-28 11:10:00,29.1959742617991,7
2016-01-28 11:15:00,28.8666624557726,7
2016-01-28 11:20:00,28.8666624557726,7
2016-01-28 11:25:00,28.8666624557726,7
2016-01-28 11:30:00,28.8666624557726,7
2016-01-28 11:35:00,28.8666624557726,7
2016-01-28 11:40:00,28.8666624557726,7
2016-01-28 11:45:00,28.8666624557726,7
2016-01-28 11:50:00,28.8666624557726,7
2016-01-28 11:55:00,28.8666624557726,7
2016-01-28 12:00:00,28.8666624557726,7
2016-01-28 12:05:00,28.5398637833949,7
2016-01-28 12:10:00,28.5398637833949,7
2016-01-28 12:15:00,28.5398637833949,7
2016-01-28 12:20:00,28.5398637833949,7
2016-01-28 12:25:00,28.5398637833949,7
2016-01-28 12:30:00,28.8666624557726,7
2016-01-28 12:35:00,28.8666624557726,7
2016-01-28 12:40:00,28.8666624557726,7
2016-01-28 12:45:00,28.8666624557726,7
2016-01-28 12:50:00,28.8666624557726,7
2016-01-28 12:55:00,28.8666624557726,7
2016-01-28 13:00:00,28.8666624557726,7
2016-01-28 13:05:00,28.8666624557726,7
2016-01-28 13:10:00,28.8666624557726,7
2016-01-28 13:15:00,28.8666624557726,7
2016-01-28 13:20:00,28.8666624557726,7
2016-01-28 13:25:00,28.8666624557726,7
2016-01-28 13:30:00,28.8666624557726,7
2016-01-28 13:35:00,28.8666624557726,7
2016-01-28 13:40:00,28.8666624557726,7
2016-01-28 13:45:00,28.8666624557726,7
2016-01-28 13:50:00,29.1959742617991,7
2016-01-28 13:55:00,29.1959742617991,7
2016-01-28 14:00:00,29.1959742617991,7
2016-02-02 09:00:00,15.6146859017777,8
2016-02-02 09:05:00,15.6146859017777,8
2016-02-02 09:10:00,15.6146859017777,8
2016-02-02 09:15:00,15.6146859017777,8
2016-02-02 09:20:00,15.3989019551415,8
2016-02-02 09:25:00,15.3989019551415,8
2016-02-02 09:30:00,15.3989019551415,8
2016-02-02 09:35:00,15.3989019551415,8
2016-02-02 09:40:00,15.3989019551415,8
2016-02-02 09:45:00,15.3989019551415,8
2016-02-02 09:50:00,15.3989019551415,8
2016-02-02 09:55:00,15.3989019551415,8
2016-02-02 10:00:00,15.3989019551415,8
2016-02-02 10:05:00,15.3989019551415,8
2016-02-02 10:10:00,15.3989019551415,8
2016-02-02 10:15:00,15.3989019551415,8
